host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/tiniontheave,http://twitter.com/TiniontheAve/statuses/263724582236721152,2012-10-31T19:30:14Z,4,274,56,,,US,"Indianapolis, IN",,Happy Halloween from tini! Come join Josh and the rest of us tonight for $5 Absolut Vodka drinks. We will be in... http://t.co/7lwBqjtu,2.64E+17,Tini on the Ave
http://twitter.com/raaianemiranda,http://twitter.com/raaianemiranda/statuses/263114442567475201,2012-10-30T03:05:46Z,5,532,304,,,US,Rondonópolis - MT,,Gente o sema vai tocar na be happy  não tem como essa porra ser ruim IHASIHSIASUH open Stella  Skyy Vodka  Absolut e Energético AI MEU PAI,2.63E+17,Raiane Miranda ♡
http://twitter.com/jen_mcafee,http://twitter.com/Jen_McAfee/statuses/262254383033638912,2012-10-27T18:08:12Z,2,45,49,,,US,Philly,,#Weekend commence! #saturdaydrinks #absolut #refreshing #vodka #grape #dragonfruit #papaya #alcohol http://t.co/VwqbfN98,2.62E+17,Jennifer McAfee
http://twitter.com/tylerdegroff,http://twitter.com/TylerDeGroff/statuses/261666540913565696,2012-10-26T03:12:19Z,4,202,67,,,US,University of Nebraska-Lincoln,,Who the fuck gave me absolut vodka. Not a good idea,2.62E+17,Tyler DeGroff
http://twitter.com/reservoirnyc,http://twitter.com/ReservoirNYC/statuses/261195433961992192,2012-10-24T20:00:18Z,2,17,20,,,US,"New York, NY",,Happy Hour 4-7pm. Well drinks $4  Absolut Vodka $5,2.61E+17,Reservoir Bar
http://twitter.com/jayfingers,http://twitter.com/JayFingers/statuses/261158010980802560,2012-10-24T17:31:36Z,6,1816,577,,,US,"Brooklyn, NY",,Random Cool: Lydia Hearst x Absolut Vodka http://t.co/E1IfH1MO,2.61E+17,Jay Fingers
http://twitter.com/cortneyjohnelle,http://twitter.com/CortneyJohnelle/statuses/260878621055537152,2012-10-23T23:01:25Z,5,328,257,,,US,"Westwood, N.J",,How cool! I know Brooklyn & Boston has one  but did not know about Miami! #absolut #vodka http://t.co/3mopaHFA,2.61E+17,Cortney Johnson
http://twitter.com/tobes181,http://twitter.com/Tobes181/statuses/259361804445184001,2012-10-19T18:34:07Z,5,524,391,,,US,"Jefferson, NJ",,Kinda cool every bottle is different... #absolut #vodka #oneofakind http://t.co/sY2h2XHE,2.59E+17,Brian Tobin ©
http://twitter.com/reservoirnyc,http://twitter.com/ReservoirNYC/statuses/258658699235704832,2012-10-17T20:00:14Z,2,17,20,,,US,"New York, NY",,Happy Hour 4-7pm. Well drinks $4  Absolut Vodka $5,2.59E+17,Reservoir Bar
http://twitter.com/jayradlilly,http://twitter.com/JayradLilly/statuses/257976900364951552,2012-10-15T22:51:00Z,4,185,338,,,US,P.A,,Happy birthday mommy! #absolut #raspberry #vodka #getdrunk http://t.co/tkpXmpEn,2.58E+17,jared lilly
