host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/reihq,http://twitter.com/REIHQ/statuses/365148747040178178,2013-08-07T16:33:40Z,9,28247,9987,,,US,U.S.A.,,Toys 'R' Us Exit Got Vornado Stumped?: It may have seemed like a great deal in the mid-2000s  but it appears... http://t.co/ShpAnKQRZc,3.65149E+17,RealEstateInvestorHQ
http://twitter.com/extradealz,http://twitter.com/ExtraDealz/statuses/391745597687857152,2013-10-20T02:00:03Z,4,160,682,,,US,USA,,Cool Deal Vornado 783 Full-Size Whole Room Air Circulator  Adustable Height for $80.56: At http://t.co/2Lmc5eiCgw http://t.co/clCIRj0PEL,3.91746E+17,Extra Deal
http://twitter.com/vornadoreviews,http://twitter.com/VornadoReviews/statuses/345616772638064640,2013-06-14T19:00:34Z,2,8,0,,,US,"Andover, KS",,New 5 star Review on 270 (V102): Another great product This is my fifth Vornado fan and like all of the others it mov http://t.co/y3Bs4UHVVw,3.45617E+17,Vornado Reviews
http://twitter.com/beautybroker,http://twitter.com/BeautyBroker/statuses/363015020944580608,2013-08-01T19:15:00Z,9,40021,4084,,,US,NYC | LA | MIAMI | DALLAS,,RT @MizzFIT_Bianca @beautybroker captures my impromptu Vornado Fan #hair shoot while someone drums in background https://t.co/eTwtaoZgcf @saribethmusique #fun,3.63015E+17,Melinda Farina
http://twitter.com/thefreemaherket,http://twitter.com/TheFreeMaherket/statuses/383447762484097024,2013-09-27T04:27:25Z,4,145,513,,,US,Northeastern US,,@unincarty really tho  ackman & vornado sold  $jcp @ 52 wk low  xmas merch was ordered 6 months ago  y does any1 think sales will be good?,3.83448E+17,Michael Maher
http://twitter.com/alphaic,http://twitter.com/alphaic/statuses/365138035920216068,2013-08-07T15:51:06Z,4,239,516,,,US,New York - Moscow,,Toys 'R' Us Exit Got Vornado Stumped?: It may have seemed like a great deal in the mid-2000s  but it appears... http://t.co/QRkIjWI6Ja,3.65138E+17,ALPHA Int Capital
http://twitter.com/vornadoreviews,http://twitter.com/VornadoReviews/statuses/394875279769735168,2013-10-28T17:16:17Z,2,8,0,,,US,"Andover, KS",,New 5 star Review on TVH 600: great performer love my vornado heater it feel like summer in the winter with my vornad http://t.co/Io9s85MNGa,3.94875E+17,Vornado Reviews
http://twitter.com/donovanesq,http://twitter.com/donovanesq/statuses/365149688477274112,2013-08-07T16:37:24Z,4,138,478,,,US,Boston,,RT @REIHQ Toys 'R' Us Exit Got Vornado Stumped?: It may have seemed like a great deal in the mid-2000s  but it appears... http://t.co/ShpAnKQRZc,3.6515E+17,Donovan Esq
http://twitter.com/ninabernhardt,http://twitter.com/ninabernhardt/statuses/360457084971655169,2013-07-25T17:50:40Z,5,711,1979,,,US,New Jersey,,Good Deal: Vornado 154 Whole Room Tower Fan $59.99 + Ships FREE! TODAY ONLY! http://t.co/OnHHOEaftq,3.60457E+17,Nina Bernhardt
http://twitter.com/vornado,http://twitter.com/vornado/statuses/373114107286675457,2013-08-29T16:05:09Z,5,770,1455,,,US,"Andover, Kansas",,@ImALegendKiller ...it will make a huge difference in distributing the cool air. Let me know if any of these ideas are helpful.,3.73114E+17,vornado
http://twitter.com/heartsongtarts,http://twitter.com/HeartSongTarts/statuses/341711392174374912,2013-06-04T00:21:59Z,6,1927,1375,,,US,Southeastern North Carolina,,RT @VintageVixen11 Highly Collectible and practical Pink 1950s Vornado Desk Fan #circle1 #supbiz #vett #boebot #DiggRT @boost4Biz http://t.co/zhycmGSc52,3.41711E+17,Charming Janet Sue
http://twitter.com/frothe3,http://twitter.com/frothe3/statuses/377534215644274688,2013-09-10T20:49:05Z,4,87,187,,,US,"Tri-state area (NY,NJ,CT).",,Cool indoors. @Vornado fan on high. Feels WONDERFUL.,3.77534E+17,"Frederick Rothe, III"
http://twitter.com/vornado,http://twitter.com/vornado/statuses/366621496203952129,2013-08-11T18:05:50Z,5,770,1455,,,US,"Andover, Kansas",,@Malgal86 And how is your Vornado treating you 2 weeks or so later? Are you keeping your cool?,3.66621E+17,vornado
http://twitter.com/sruhle,http://twitter.com/SRuhle/statuses/369660645471309824,2013-08-20T03:22:20Z,8,12636,357,,,US,"NY, NY",,vornado sold 10mm shares over the last 3months-but he's still long &JCP cash &credit line is good @michaelmcevilly @jcp @BloombergTV,3.69661E+17,Stephanie Ruhle
http://twitter.com/fgranik,http://twitter.com/fgranik/statuses/365138040882085889,2013-08-07T15:51:07Z,4,261,897,,,US,"New York, NY",,Toys 'R' Us Exit Got Vornado Stumped?: It may have seemed like a great deal in the mid-2000s  but it appears... http://t.co/7SD5Y7vqbi,3.65138E+17,Fred Granik
http://twitter.com/lowdownny,http://twitter.com/lowdownny/statuses/367703185299083264,2013-08-14T17:44:05Z,3,39,28,,,US,NYC,,Fun with Bureaucracy: In 2001  Vornado Realty Trust... http://t.co/1PCNuiMuj2,3.67703E+17,Lowdown New York
http://twitter.com/vancecrafter,http://twitter.com/VanceCrafter/statuses/371672361080086528,2013-08-25T16:36:10Z,6,1740,224,,,US,USA,,Got myself a Vornado to keep cool in the office. Something or someone gives off a lot of heat in this 10x10 space. :),3.71672E+17,VanceCrafter
http://twitter.com/vornado,http://twitter.com/vornado/statuses/351341673520963584,2013-06-30T14:09:17Z,5,770,1455,,,US,"Andover, Kansas",,@icallLTLspoon Definitely not cool. We will replace/repair under our warranty!,3.51342E+17,vornado
http://twitter.com/icallltlspoon,http://twitter.com/icallLTLspoon/statuses/348230387207639040,2013-06-22T00:06:08Z,3,123,200,,,US,"Santa Monica, CA",,@vornado welp  my vornado lasted a good three months before it stopped working. Not cool  Vornado...not cool at all #vornado,3.4823E+17,Rodzilla
http://twitter.com/hireds,http://twitter.com/HireDS/statuses/344636839723945986,2013-06-12T02:06:40Z,8,32677,33175,,,US,"Rockland, New York",,Come on NY! @vornado offering great #opportunities @ArmyWeekNYC #BeAHeroHireAHero #Veterans Career Expo 6/13 http://t.co/hYmnnWemXY,3.44637E+17,BeAHero-HireAHero
http://twitter.com/phemom,http://twitter.com/PheMom/statuses/357337155623849986,2013-07-17T03:13:11Z,7,3170,2778,,,US,Utah,,@completedelish Good luck! We had to go get some little fans for all the bedrooms from @vornado - they've been helping!,3.57337E+17,Holly
http://twitter.com/vornado,http://twitter.com/vornado/statuses/351344520346075138,2013-06-30T14:20:35Z,5,770,1455,,,US,"Andover, Kansas",,@PaddyPancakes :-) :-) thanks! That is a great compliment!,3.51345E+17,vornado
http://twitter.com/alexa_tish,http://twitter.com/alexa_tish/statuses/379830317546496000,2013-09-17T04:52:59Z,5,428,331,,,US,"knoxville, tennessee",,Make fun of the vornado and you will be shipped off the island bye,3.7983E+17,alexa
http://twitter.com/mjwyatt,http://twitter.com/mjwyatt/statuses/360549784022556673,2013-07-25T23:59:02Z,4,250,178,,,US,"Salem, MA",,Oh hai  @vornado! Please keep me cool at my desk  okay? Gotta go green  eh @bandframe @bebold?! #flippi http://t.co/YJ44ujllsz,3.6055E+17,Mike Wyatt II
http://twitter.com/tvdealsforyou,http://twitter.com/tvdealsforyou/statuses/366516841654398976,2013-08-11T11:09:59Z,2,12,19,,,US,USA,,Vornado AVH2 Whole Room Vortex Heater  Automatic - A great money-saving alternative to heating the entire... http://t.co/830FDC3Xmt,3.66517E+17,TVDeals4u
http://twitter.com/vornadoreviews,http://twitter.com/VornadoReviews/statuses/373637742548119552,2013-08-31T02:45:54Z,2,8,0,,,US,"Andover, KS",,New 5 star Review on [5f47580a-d85d-4a10-8f61-5ac0a6158ea6]: Made in America I love the quality of all Vornado produc http://t.co/j5sjtLkEkW,3.73638E+17,Vornado Reviews
http://twitter.com/lindsee_lou,http://twitter.com/Lindsee_Lou/statuses/342788610782814208,2013-06-06T23:42:28Z,6,1777,265,,,US,"Houston, TX",,"@faith_activated It was so wonderful! Apparently the ""Vornado"" is where it's at. I'm very happy with my purchase. :)",3.42789E+17,Lindsee Eddy
http://twitter.com/ogumel,http://twitter.com/Ogumel/statuses/357866866569523201,2013-07-18T14:18:04Z,3,84,329,,,US,"Virginia, USA",,I have a Vornado fan going full blast on me right now. My skin's going to dry up. But at least I'll be cool!!!,3.57867E+17,Sean Edens
http://twitter.com/rlagspny,http://twitter.com/RLAGSPNY/statuses/367704696003125248,2013-08-14T17:50:05Z,5,255,61,,,US,New York City,,Fun with Bureaucracy: In 2001  Vornado Realty Trust... http://t.co/g6D14e6uiq,3.67705E+17,Rene Levy - Abdo
http://twitter.com/bmonahankiro7,http://twitter.com/BMonahanKIRO7/statuses/349878559558479873,2013-06-26T13:15:23Z,6,1314,613,,,US,"Seattle, WA",,The #vornado that I bought to keep me cool next week.. no A/C! @MichelleMillman @AlexisASmith http://t.co/jRhxIpsNVG,3.49879E+17,"Brian Monahan, KIRO7"
http://twitter.com/valuewalk,http://twitter.com/valuewalk/statuses/372101040029446144,2013-08-26T20:59:35Z,8,10661,940,,,US,New York,,@StaceyRetail Well Vornado sold first  so this would be a good way to get back assuming they want to sell  which would make sense.,3.72101E+17,ValueWalk.com
http://twitter.com/janet_handal,http://twitter.com/Janet_Handal/statuses/391249059739992064,2013-10-18T17:06:59Z,2,55,110,,,US,New York,,Thanks .@vornado Best customer service! Great products  great service.,3.91249E+17,Janet Handal
http://twitter.com/vornado,http://twitter.com/vornado/statuses/351703949046325248,2013-07-01T14:08:50Z,5,770,1455,,,US,"Andover, Kansas",,RT @SZRetired @vornado And 2 of my 4 keeping our house fresh and cool tear round. http://t.co/UQNQdhrxtM,3.51704E+17,vornado
http://twitter.com/szretired,http://twitter.com/SZRetired/statuses/351408504944332800,2013-06-30T18:34:51Z,2,19,113,,,US,"San Diego, CA",,@vornado If one is good how about four? 1 of 4 http://t.co/4cDr5xhQuY,3.51409E+17,Zman
http://twitter.com/bridge2nowhere,http://twitter.com/bridge2nowhere/statuses/347611745810018305,2013-06-20T07:07:53Z,4,334,1462,,,US,Texan-Californian hybrid,,"Bought a Vornado ""Air Circulator"" - Turns out all I needed was a good old-fashioned oscillating fan to blow cool air on me",3.47612E+17,Bridge2Nowhere
http://twitter.com/mizzfit_bianca,http://twitter.com/MizzFIT_Bianca/statuses/363014564348039168,2013-08-01T19:13:11Z,8,17326,1025,,,US,New York City,,@beautybroker captures my impromptu Vornado Fan #hair shoot while someone drums in background https://t.co/eTwtaoZgcf @saribethmusique #fun,3.63015E+17,MizzFIT (BiancaJade)
http://twitter.com/bradjshannon,http://twitter.com/bradjshannon/statuses/361991967095263232,2013-07-29T23:29:45Z,5,782,926,,,US,DC,,Massive thanks to all the folks at @aol  Vornado  @graebelrelo  DFS Constr  and beyond who made the transition (and our new space) so great.,3.61992E+17,Brad J Shannon
http://twitter.com/paularcu,http://twitter.com/PaulArcu/statuses/354256812461129731,2013-07-08T15:13:00Z,4,136,130,,,US,Chicago Area,,@jennafischer Get a good fan (ie Vornado) & either put in front of AC unit or since cold air falls  put fan on floor & aim up. Close blinds,3.54257E+17,Paully in da TARDIS
http://twitter.com/vornadoreviews,http://twitter.com/VornadoReviews/statuses/346477379079782400,2013-06-17T04:00:19Z,2,8,0,,,US,"Andover, KS",,New 5 star Review on AQS 500 Filters: Vornado air filters do a great job and are quiet. I am amazed at the amount of http://t.co/FcUGkK2vJ3,3.46477E+17,Vornado Reviews
http://twitter.com/stevenpdennis,http://twitter.com/StevenPDennis/statuses/379570800816173057,2013-09-16T11:41:45Z,7,5878,1035,,,US,Dallas,,Roth Quits JC Penney Board as Vornado Plans Stake Sale http://t.co/TUj4wgHbwF via @bof Good riddance.,3.79571E+17,Steven Dennis
http://twitter.com/danieleagee,http://twitter.com/danieleagee/statuses/351580294886858752,2013-07-01T05:57:29Z,6,945,260,,,US,"Portland, Oregon",,@pinwheel @withfilm Yeah  let’s figure that out tomorrow. Once I got a Vornado to cool my brain down.,3.5158E+17,Daniel Agee
http://twitter.com/qualityhomeware,http://twitter.com/QualityHomeware/statuses/345885419554078720,2013-06-15T12:48:04Z,1,5,16,,,US,New York,,Vornado 630B Whole Room Air Circulator: Overall Rating: Total Customer... http://t.co/Q29vceed57 #AirConditioning #Cool #Fan #homeandgarden,3.45885E+17,Ultimate Homeware
http://twitter.com/vornado,http://twitter.com/vornado/statuses/351343541563293696,2013-06-30T14:16:42Z,5,770,1455,,,US,"Andover, Kansas",,RT @annaBnana80 Not only do I love my new @vornado fan for it's awesome cooling qualities  but also because it's really fun to say Vornado.,3.51344E+17,vornado
http://twitter.com/magiccyclops,http://twitter.com/MagicCyclops/statuses/373916635272208385,2013-08-31T21:14:07Z,6,998,495,,,US,"Phil  Collins, Co",,@vornado Just got a 673 whole room circulator after my old fan had burnt out. vornado is so much better & quieter  vornado or nothing! #cool,3.73917E+17,MagicCyclops™
http://twitter.com/georginesaves,http://twitter.com/GeorgineSaves/statuses/360366086690050048,2013-07-25T11:49:05Z,6,2361,2630,,,US,"Ridgefield, NJ",,Vornado 154 Whole Room Tower Fan $59.99 + Ships FREE! TODAY ONLY! http://t.co/9aGRKyTRwD  #Cool,3.60366E+17,Georgine Kaczmarek
http://twitter.com/maryfparker,http://twitter.com/MaryFParker/statuses/347729147013001218,2013-06-20T14:54:23Z,1,11,33,,,US,Virginia,,Working for Vornado today at their 2.5 mixed use development site Waterford Station in SW. Great stuff going on here. Lots of energy!,3.47729E+17,Mary Ford Parker
http://twitter.com/ght_mep,http://twitter.com/GHT_MEP/statuses/344876448898772993,2013-06-12T17:58:47Z,4,314,287,,,US,"Arlington, VA",,Great collaboration w/ #Vornado #WDG @DAVISBuilds @HickokCole! RT @arlnowdotcom Rosslyn office bldg to be renov http://t.co/J5mZtMBn5W,3.44876E+17,GHT Limited
http://twitter.com/qualityhomeware,http://twitter.com/QualityHomeware/statuses/348784774644649984,2013-06-23T12:49:05Z,1,5,16,,,US,New York,,Vornado 573 Compact Flat Panel Air Circulator: Overall Rating: Total... http://t.co/SA6ZxV7zyP #AirConditioning #Cool #Fan #homeandgarden,3.48785E+17,Ultimate Homeware
http://twitter.com/themisstarah,http://twitter.com/TheMissTarah/statuses/367705996447055872,2013-08-14T17:55:15Z,7,2832,1132,,,US,"Jersey City, NJ",,Fun with Bureaucracy: In 2001  Vornado Realty Trust...: In 2001  Vornado Realty Trust allocated $1.4 million ... http://t.co/1VHt8sOpqM,3.67706E+17,Tarah Young
http://twitter.com/vornado,http://twitter.com/vornado/statuses/351340194408054785,2013-06-30T14:03:24Z,5,770,1455,,,US,"Andover, Kansas",,@KarelTraister great find! Does it still run?,3.5134E+17,vornado
http://twitter.com/thezonie,http://twitter.com/thezonie/statuses/351344898378694656,2013-06-30T14:22:06Z,2,51,197,,,US,"Phoenix, AZ",,@vornado Great  thanks!,3.51345E+17,Stefan
http://twitter.com/kathyperret,http://twitter.com/KathyPerret/statuses/360387360325763074,2013-07-25T13:13:37Z,7,5617,5110,,,US,"Sioux City, Iowa",,DEAL OF THE DAY This might be a good deal for college or non-AC school rooms: Vornado 154 Whole Room Tower Fan http://t.co/XqGlmYacJK,3.60387E+17,KathyPerret
http://twitter.com/vornado,http://twitter.com/vornado/statuses/366620950508212225,2013-08-11T18:03:40Z,5,770,1455,,,US,"Andover, Kansas",,@daniel_brittain We have not yet expanded the Brand into your area just yet  but it's always good to know we have folks looking for us!,3.66621E+17,vornado
http://twitter.com/nextmoon,http://twitter.com/NextMoon/statuses/353336611989241857,2013-07-06T02:16:27Z,7,3309,3227,,,US,Sonoma Valley CA,,+Reviews: Vornado Zippi (wired) small  fabric blades  quiet & good airflow on #2  $17.,3.53337E+17,Marjanne Pearson
http://twitter.com/keithhopkin,http://twitter.com/KeithHopkin/statuses/384709227488350209,2013-09-30T16:00:02Z,5,503,128,,,US,"Brooklyn, NY",,"I won ""Short Film - Experimental (Best ensemble)"" in The Good Dog! Intl Film Festival http://t.co/MYwKn0lwLw @GoodDogFF @Petcurean @vornado",3.84709E+17,Keith Hopkin
http://twitter.com/wright_again,http://twitter.com/wright_again/statuses/390237819139936256,2013-10-15T22:08:41Z,5,302,132,,,US,"Bloomington, IN",,@troy_vorhies always inspirational vornado,3.90238E+17,Keaton A.
http://twitter.com/iantruth1,http://twitter.com/IanTruth1/statuses/353250476642414592,2013-07-05T20:34:11Z,2,21,81,,,US,Boston,,#caesars - #Vornado -#suffolkdowns sham a sad capstone 2 @mayortommenino tenure. Once great mayor now a sales ... http://t.co/Ogctmxi18k,3.5325E+17,Ian Truth
http://twitter.com/vornadoreviews,http://twitter.com/VornadoReviews/statuses/352105903606083584,2013-07-02T16:46:03Z,2,8,0,,,US,"Andover, KS",,New 4 star Review on ZIPPI: great product This is my second zippi and eight Vornado. A great fan for a larger area th http://t.co/1Im09eBsWq,3.52106E+17,Vornado Reviews
http://twitter.com/hamburger,http://twitter.com/hamburger/statuses/377468250637864960,2013-09-10T16:26:58Z,8,10579,589,,,US,NYC,,@mattlynley fwiw i got the 60 dollar vornado and it's great,3.77468E+17,Ellis Hamburger
